power_diff,machine_1,machine_2,machine_3,machine_4,machine_5
16.0,0.0,0.0,1.0,0.0,0.0
10.31199999999808,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
9.87599999998929,0.0,1.0,0.0,0.0,0.0
0.0480000000000018,0.0,0.0,0.0,1.0,0.0
16.24800000002142,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
11.5,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.2480000000068685,1.0,0.0,0.0,0.0,0.0
0.3120000000003529,0.0,0.0,0.0,0.0,1.0
0.3440000000000509,0.0,0.0,0.0,0.0,1.0
11.747999999992317,0.0,1.0,0.0,0.0,0.0
0.2480000000068685,1.0,0.0,0.0,0.0,0.0
0.3240000000000691,0.0,0.0,0.0,0.0,1.0
14.0,0.0,0.0,1.0,0.0,0.0
0.1279999999969732,1.0,0.0,0.0,0.0,0.0
6.0,0.0,1.0,0.0,0.0,0.0
0.2479999999995925,1.0,0.0,0.0,0.0,0.0
17.24800000002142,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.1279999999969732,1.0,0.0,0.0,0.0,0.0
32.74799999999959,1.0,0.0,0.0,0.0,0.0
32.43600000000151,1.0,0.0,0.0,0.0,0.0
0.2520000000076834,1.0,0.0,0.0,0.0,0.0
16.252000000007683,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
16.5,0.0,0.0,1.0,0.0,0.0
0.3600000000005821,0.0,0.0,0.0,0.0,1.0
5.74800000002142,0.0,0.0,1.0,0.0,0.0
0.2479999999923166,1.0,0.0,0.0,0.0,0.0
0.3360000000002401,0.0,0.0,0.0,0.0,1.0
11.5,0.0,0.0,1.0,0.0,0.0
0.3360000000011496,0.0,0.0,0.0,0.0,1.0
9.87599999998929,0.0,1.0,0.0,0.0,0.0
10.123999999952504,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
9.62400000001071,0.0,1.0,0.0,0.0,0.0
0.3600000000005821,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
1.3760000000002035,1.0,0.0,0.0,0.0,0.0
9.752000000036787,0.0,1.0,0.0,0.0,0.0
9.5,0.0,1.0,0.0,0.0,0.0
9.623999999981606,0.0,1.0,0.0,0.0,0.0
16.5,0.0,0.0,1.0,0.0,0.0
10.252000000000407,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
11.74800000002142,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.3519999999999754,0.0,0.0,0.0,0.0,1.0
0.3360000000002401,0.0,0.0,0.0,0.0,1.0
0.3360000000002401,0.0,0.0,0.0,0.0,1.0
11.62400000001071,0.0,0.0,1.0,0.0,0.0
0.3439999999991414,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.043999999999869,0.0,0.0,0.0,1.0,0.0
9.87599999998929,0.0,1.0,0.0,0.0,0.0
0.3120000000017171,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
0.3119999999998981,0.0,0.0,0.0,0.0,1.0
0.2480000000068685,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.3519999999998617,0.0,0.0,0.0,0.0,1.0
1.4360000000015134,1.0,0.0,0.0,0.0,0.0
9.687999999994643,0.0,1.0,0.0,0.0,0.0
9.24800000002142,0.0,1.0,0.0,0.0,0.0
9.5,0.0,1.0,0.0,0.0,0.0
16.24800000002142,0.0,0.0,1.0,0.0,0.0
12.0,0.0,0.0,1.0,0.0,0.0
10.0,0.0,1.0,0.0,0.0,0.0
0.3279999999999745,0.0,0.0,0.0,0.0,1.0
0.3199999999997089,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3760000000038417,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0480000000000018,0.0,0.0,0.0,1.0,0.0
18.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
10.188000000000102,0.0,1.0,0.0,0.0,0.0
25.124000000003434,1.0,0.0,0.0,0.0,0.0
9.871999999973925,0.0,1.0,0.0,0.0,0.0
9.627999999996971,0.0,1.0,0.0,0.0,0.0
9.75199999997858,0.0,1.0,0.0,0.0,0.0
22.311999999999895,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
10.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3600000000005821,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0
0.3360000000011496,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
31.0,1.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,1.0,0.0,0.0
2.2519999999931315,0.0,1.0,0.0,0.0,0.0
9.623999999952504,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
16.74800000002142,0.0,0.0,1.0,0.0,0.0
0.2480000000068685,1.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,1.0,0.0,0.0
0.3279999999995198,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,0.0,0.0
9.628000000026075,0.0,1.0,0.0,0.0,0.0
10.064000000000306,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
16.24800000000687,0.0,0.0,1.0,0.0,0.0
5.752000000007683,0.0,1.0,0.0,0.0,0.0
16.5,0.0,0.0,1.0,0.0,0.0
0.2519999999931315,1.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
9.623999999996158,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
0.3199999999997089,0.0,0.0,0.0,0.0,1.0
0.3280000000004293,0.0,0.0,0.0,0.0,1.0
10.187999999998285,0.0,1.0,0.0,0.0,0.0
16.24800000002142,0.0,0.0,1.0,0.0,0.0
1.311999999999898,1.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,1.0,0.0,0.0
0.3439999999991414,0.0,0.0,0.0,0.0,1.0
1.2839999999999918,0.0,0.0,0.0,1.0,0.0
9.623999999952504,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,1.0,0.0,0.0
0.3119999999998981,1.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,1.0,0.0,0.0
0.2519999999785796,1.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.2480000000068685,1.0,0.0,0.0,0.0,0.0
16.247999999999593,0.0,0.0,1.0,0.0,0.0
0.2480000000068685,1.0,0.0,0.0,0.0,0.0
0.1879999999946449,1.0,0.0,0.0,0.0,0.0
0.2479999999995925,1.0,0.0,0.0,0.0,0.0
0.3279999999995198,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3440000000000509,1.0,0.0,0.0,0.0,0.0
1.23599999999999,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
9.752000000007683,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.3320000000021537,1.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,1.0,0.0,0.0
0.0239999999998872,0.0,0.0,0.0,1.0,0.0
0.3599999999987631,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0
0.3759999999965657,1.0,0.0,0.0,0.0,0.0
0.3720000000030268,1.0,0.0,0.0,0.0,0.0
0.3759999999892898,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3120000000053551,1.0,0.0,0.0,0.0,0.0
0.2799999999988358,1.0,0.0,0.0,0.0,0.0
0.3439999999991414,0.0,0.0,0.0,0.0,1.0
0.1879999999946449,1.0,0.0,0.0,0.0,0.0
13.5,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
9.74800000002142,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.2519999999931315,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
9.871999999973925,0.0,1.0,0.0,0.0,0.0
9.627999999996971,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
0.3120000000003529,0.0,0.0,0.0,0.0,1.0
0.3440000000009604,1.0,0.0,0.0,0.0,0.0
9.75199999997858,0.0,1.0,0.0,0.0,0.0
0.2520000000076834,1.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,1.0,0.0,0.0
11.87599999998929,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.3279999999995198,0.0,0.0,0.0,0.0,1.0
12.0,0.0,0.0,1.0,0.0,0.0
0.3360000000002401,0.0,0.0,0.0,0.0,1.0
0.3720000000030268,1.0,0.0,0.0,0.0,0.0
9.627999999996971,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
16.5,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3320000000003347,0.0,0.0,0.0,0.0,1.0
9.623999999996158,0.0,1.0,0.0,0.0,0.0
0.3119999999980791,1.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
16.0,0.0,0.0,1.0,0.0,0.0
9.5,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
19.87599999999657,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
11.66400000001886,0.0,0.0,1.0,0.0,0.0
0.3360000000002401,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
21.62400000001071,1.0,0.0,0.0,0.0,0.0
8.747999999992317,0.0,1.0,0.0,0.0,0.0
0.3439999999991414,0.0,0.0,0.0,0.0,1.0
9.5,0.0,1.0,0.0,0.0,0.0
12.24800000002142,0.0,0.0,1.0,0.0,0.0
0.3120000000053551,1.0,0.0,0.0,0.0,0.0
32.94000000000233,1.0,0.0,0.0,0.0,0.0
0.2480000000068685,1.0,0.0,0.0,0.0,0.0
9.623999999952504,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3279999999995198,0.0,0.0,0.0,0.0,1.0
0.3279999999999745,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,1.0,0.0,0.0
9.75199999997858,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
18.5,0.0,0.0,1.0,0.0,0.0
17.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3199999999997089,0.0,0.0,0.0,0.0,1.0
0.3719999999999572,0.0,0.0,0.0,0.0,1.0
0.3919999999998254,0.0,0.0,0.0,0.0,1.0
0.2519999999931315,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3520000000007712,0.0,0.0,0.0,0.0,1.0
5.688000000001921,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.2479999999995925,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3119999999998981,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
16.74800000002142,0.0,0.0,1.0,0.0,0.0
9.623999999952504,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3119999999998981,0.0,0.0,0.0,0.0,1.0
0.3360000000002401,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3759999999892898,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.2520000000004074,1.0,0.0,0.0,0.0,0.0
0.1880000000019208,1.0,0.0,0.0,0.0,0.0
0.3439999999991414,0.0,0.0,0.0,0.0,1.0
0.2520000000004074,1.0,0.0,0.0,0.0,0.0
9.376000000047496,0.0,1.0,0.0,0.0,0.0
0.3120000000053551,1.0,0.0,0.0,0.0,0.0
0.2960000000000491,0.0,0.0,0.0,0.0,1.0
10.0,0.0,1.0,0.0,0.0,0.0
16.37600000000384,0.0,0.0,1.0,0.0,0.0
0.2480000000068685,1.0,0.0,0.0,0.0,0.0
0.0240000000001145,0.0,0.0,0.0,1.0,0.0
0.3199999999997089,0.0,0.0,0.0,0.0,1.0
7.25199999997858,0.0,0.0,1.0,0.0,0.0
9.747999999992317,0.0,1.0,0.0,0.0,0.0
0.043999999999869,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3559999999997671,0.0,0.0,0.0,0.0,1.0
2.2480000000068685,0.0,1.0,0.0,0.0,0.0
0.3760000000038417,1.0,0.0,0.0,0.0,0.0
0.0440000000000964,0.0,0.0,0.0,1.0,0.0
22.25199999997858,0.0,0.0,1.0,0.0,0.0
9.371999999973925,0.0,1.0,0.0,0.0,0.0
0.2519999999931315,1.0,0.0,0.0,0.0,0.0
0.3119999999998981,0.0,0.0,0.0,0.0,1.0
9.084000000031663,0.0,1.0,0.0,0.0,0.0
17.0,0.0,0.0,1.0,0.0,0.0
10.376000000000204,0.0,1.0,0.0,0.0,0.0
23.75199999999313,1.0,0.0,0.0,0.0,0.0
9.62400000001071,0.0,1.0,0.0,0.0,0.0
10.124000000003434,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3400000000001455,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.3440000000009604,1.0,0.0,0.0,0.0,0.0
0.3199999999997089,0.0,0.0,0.0,0.0,1.0
11.251999999993131,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
13.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
10.312000000001715,0.0,1.0,0.0,0.0,0.0
